id,numTel,etat,type de carte,Date d'activation,date d'expiration,date inscription,user,uptime,location,status
7195,0258855121,active,postpaid,2024-01-18,2025-01-17,2024-01-08,qollivier,161h,Rabat,online
7196,+33(0)484040657,inactive,postpaid,2025-04-14,2026-04-14,2025-03-23,pferrand,438h,Kenitra,online
7197,0221086976,active,postpaid,2024-05-06,2025-05-06,2024-04-12,alice31,25h,Oujda,offline
7198,0555653502,inactive,postpaid,2024-07-24,2025-07-24,2024-07-06,susanne84,290h,Oujda,offline
7199,+33(0)356214610,suspended,prepaid,2023-08-05,2024-08-04,2023-07-29,faurestephane,83h,Fès,online
7200,0143720394,suspended,prepaid,2024-04-15,2025-04-15,2024-03-31,hervecaroline,157h,Fès,online
7201,+33373650159,suspended,prepaid,2024-01-24,2025-01-23,2024-01-16,lbertin,295h,Casablanca,online
7202,+33(0)181787863,inactive,postpaid,2023-06-08,2024-06-07,2023-06-04,texiermargaux,357h,Oujda,offline
7203,+33(0)385960009,suspended,postpaid,2024-09-22,2025-09-22,2024-08-27,leon02,237h,Kenitra,offline
7204,+33269195828,active,postpaid,2023-10-11,2024-10-10,2023-09-12,alainduval,66h,Fès,offline
7205,+33(0)246943609,active,prepaid,2025-02-05,2026-02-05,2025-01-12,laurentcoulon,247h,Casablanca,online
7206,+33481339929,active,postpaid,2024-06-05,2025-06-05,2024-05-10,iantoine,216h,Fès,offline
7207,+33473328495,inactive,postpaid,2024-04-03,2025-04-03,2024-03-31,allardcorinne,388h,Casablanca,online
7208,0250234382,active,prepaid,2025-01-20,2026-01-20,2024-12-22,besnardmarine,284h,Casablanca,offline
7209,0244940129,inactive,prepaid,2024-12-29,2025-12-29,2024-12-06,suzanneleger,156h,Kenitra,online
7210,+33(0)376814471,inactive,prepaid,2023-05-07,2024-05-06,2023-04-22,vincentverdier,165h,Tanger,online
7211,+33322384271,suspended,postpaid,2024-08-03,2025-08-03,2024-08-01,vleblanc,325h,Marrakech,offline
7212,+33(0)177253660,suspended,postpaid,2025-01-02,2026-01-02,2024-12-16,alebreton,401h,Tanger,offline
7213,+33476262200,suspended,postpaid,2024-08-25,2025-08-25,2024-08-02,courtoisgeorges,89h,Kenitra,online
7214,0556200610,suspended,prepaid,2025-01-16,2026-01-16,2024-12-27,marguerite11,110h,Agadir,offline
7215,0444906659,suspended,prepaid,2023-10-27,2024-10-26,2023-09-28,wnguyen,83h,Fès,online
7216,+33555333532,suspended,prepaid,2023-04-30,2024-04-29,2023-04-01,jeannemarty,294h,Oujda,offline
7217,+33(0)381322663,suspended,postpaid,2024-08-04,2025-08-04,2024-07-28,ypons,392h,Oujda,offline
7218,0536825024,inactive,postpaid,2024-09-03,2025-09-03,2024-08-16,nathaliepierre,69h,Kenitra,online
7219,0606942408,suspended,prepaid,2025-01-11,2026-01-11,2024-12-23,matthieubenard,163h,Oujda,offline
7220,+33278386943,suspended,prepaid,2024-10-06,2025-10-06,2024-10-01,rmenard,308h,Rabat,offline
7221,+33444899159,inactive,postpaid,2023-05-16,2024-05-15,2023-04-24,cdaniel,85h,Marrakech,offline
7222,+33(0)327184488,inactive,prepaid,2023-06-08,2024-06-07,2023-05-31,gletellier,425h,Tanger,offline
7223,0556834623,active,postpaid,2024-12-31,2025-12-31,2024-12-02,costefrederique,322h,Marrakech,online
7224,0437232689,active,postpaid,2023-12-31,2024-12-30,2023-12-03,jerome49,217h,Tanger,online
7225,+33345213852,active,prepaid,2025-01-17,2026-01-17,2025-01-08,wmaillet,134h,Marrakech,online
7226,+33594528644,inactive,prepaid,2023-07-27,2024-07-26,2023-07-15,lecomtesusanne,130h,Agadir,online
7227,+33(0)492316781,inactive,prepaid,2024-04-27,2025-04-27,2024-03-30,odette72,205h,Marrakech,offline
7228,+33169284642,active,prepaid,2023-05-22,2024-05-21,2023-05-16,laurent26,186h,Kenitra,online
7229,0508338106,inactive,postpaid,2024-03-22,2025-03-22,2024-03-12,georgesgonzalez,186h,Agadir,online
7230,0636925324,suspended,postpaid,2023-12-18,2024-12-17,2023-11-24,rochelucie,104h,Fès,offline
7231,0385302766,active,prepaid,2024-10-05,2025-10-05,2024-09-05,gduhamel,39h,Rabat,offline
7232,0519500204,inactive,postpaid,2023-12-21,2024-12-20,2023-12-10,thierrybarre,150h,Agadir,offline
7233,0147918558,inactive,prepaid,2024-12-20,2025-12-20,2024-11-29,charles89,391h,Rabat,offline
7234,+33339115869,suspended,postpaid,2023-05-11,2024-05-10,2023-05-05,torreselise,193h,Tanger,online
7235,+33(0)355192425,inactive,prepaid,2025-01-21,2026-01-21,2024-12-23,adelebousquet,82h,Rabat,online
7236,0344655021,inactive,postpaid,2024-09-09,2025-09-09,2024-08-10,beguelouise,385h,Kenitra,online
7237,+33310199139,inactive,postpaid,2023-06-01,2024-05-31,2023-05-03,lombardalexandre,147h,Marrakech,offline
7238,+33(0)473986217,inactive,postpaid,2024-01-30,2025-01-29,2024-01-24,tristanlefort,372h,Tanger,offline
7239,+33222603877,suspended,postpaid,2023-04-17,2024-04-16,2023-04-10,michel23,191h,Rabat,offline
7240,+33734653519,active,prepaid,2023-11-02,2024-11-01,2023-10-25,costajacqueline,237h,Agadir,online
7241,+33251569717,inactive,prepaid,2025-02-21,2026-02-21,2025-02-12,william45,408h,Tanger,offline
7242,0344518905,suspended,prepaid,2024-08-27,2025-08-27,2024-08-11,therese80,469h,Tanger,online
7243,+33554428422,inactive,prepaid,2023-05-12,2024-05-11,2023-05-01,nbarre,133h,Agadir,online
7244,0240889462,active,prepaid,2023-10-30,2024-10-29,2023-10-27,margaud18,71h,Fès,offline
7245,+33241164142,active,postpaid,2024-11-05,2025-11-05,2024-10-26,aimee69,273h,Oujda,online
7246,+33(0)484619433,active,prepaid,2024-08-15,2025-08-15,2024-08-05,fouquetpatrick,418h,Rabat,offline
7247,0488196832,inactive,prepaid,2024-05-18,2025-05-18,2024-04-27,cecile68,217h,Oujda,offline
7248,0565771859,suspended,prepaid,2023-08-18,2024-08-17,2023-08-14,henrymarc,193h,Oujda,online
7249,+33(0)698796354,inactive,postpaid,2024-12-07,2025-12-07,2024-11-13,rogerfabre,310h,Rabat,online
7250,+33353353260,active,postpaid,2025-04-07,2026-04-07,2025-03-12,nicolaspatricia,306h,Casablanca,offline
7251,0389652409,active,postpaid,2023-11-29,2024-11-28,2023-11-18,lambertjoseph,39h,Fès,offline
7252,+33257821480,inactive,prepaid,2023-11-26,2024-11-25,2023-11-23,gperrot,52h,Rabat,online
7253,+33(0)245025697,active,prepaid,2024-07-30,2025-07-30,2024-07-19,josephinerossi,372h,Tanger,online
7254,0218146354,active,prepaid,2023-09-14,2024-09-13,2023-08-31,agathegonzalez,465h,Fès,online
7255,0223356939,inactive,prepaid,2023-09-12,2024-09-11,2023-09-06,franckguerin,285h,Oujda,online
7256,+33369167099,active,prepaid,2023-11-28,2024-11-27,2023-11-07,elodie49,473h,Marrakech,online
7257,0320268385,inactive,prepaid,2024-10-02,2025-10-02,2024-09-14,nathalierodrigues,135h,Fès,online
7258,+33(0)477978969,active,postpaid,2024-10-25,2025-10-25,2024-10-13,fredericdelorme,316h,Oujda,offline
7259,0279423667,suspended,postpaid,2023-10-23,2024-10-22,2023-10-03,bgerard,258h,Fès,online
7260,0493698755,active,prepaid,2023-04-17,2024-04-16,2023-04-15,louiserousset,146h,Rabat,offline
7261,0556159687,inactive,prepaid,2024-03-06,2025-03-06,2024-02-08,chantalmonnier,131h,Oujda,online
7262,+33369502941,inactive,prepaid,2024-11-29,2025-11-29,2024-11-08,odette04,431h,Kenitra,online
7263,0757158899,suspended,postpaid,2023-12-18,2024-12-17,2023-12-10,vdias,34h,Agadir,offline
7264,+33243181933,suspended,postpaid,2024-05-15,2025-05-15,2024-05-09,nriou,378h,Fès,offline
7265,0389908195,suspended,postpaid,2024-01-22,2025-01-21,2024-01-11,guerincolette,357h,Oujda,online
7266,0638289618,inactive,prepaid,2023-06-20,2024-06-19,2023-05-22,jbarbe,303h,Tanger,online
7267,+33(0)487669787,inactive,postpaid,2024-08-16,2025-08-16,2024-08-05,adelaide48,244h,Kenitra,online
7268,0355142321,inactive,postpaid,2023-09-14,2024-09-13,2023-09-01,elodie93,8h,Kenitra,offline
7269,0180735741,suspended,prepaid,2025-03-15,2026-03-15,2025-02-19,josephmarchand,20h,Agadir,online
7270,0228374753,inactive,prepaid,2025-02-25,2026-02-25,2025-02-05,traoreantoinette,162h,Casablanca,offline
7271,0487057073,active,prepaid,2023-07-17,2024-07-16,2023-06-20,bigotelodie,499h,Tanger,offline
7272,0456630018,inactive,prepaid,2024-08-13,2025-08-13,2024-07-18,perrotbernadette,447h,Marrakech,offline
7273,+33637267204,suspended,postpaid,2024-02-22,2025-02-21,2024-01-28,colettelagarde,316h,Oujda,offline
7274,0232705790,active,postpaid,2023-10-27,2024-10-26,2023-10-04,le-galllucas,108h,Agadir,offline
7275,+33(0)219434723,inactive,postpaid,2023-11-05,2024-11-04,2023-10-14,cfrancois,8h,Kenitra,offline
7276,0140113053,active,prepaid,2025-04-04,2026-04-04,2025-03-07,susande-oliveira,44h,Casablanca,online
7277,+33614561344,inactive,prepaid,2024-05-13,2025-05-13,2024-04-26,thomas94,199h,Marrakech,online
7278,+33776818755,inactive,postpaid,2023-06-25,2024-06-24,2023-06-12,smeyer,468h,Rabat,online
7279,0483832411,active,postpaid,2024-02-17,2025-02-16,2024-01-19,laurenceraynaud,176h,Fès,online
7280,0587838222,inactive,prepaid,2024-09-07,2025-09-07,2024-08-21,martineauclemence,164h,Oujda,offline
7281,+33(0)469572850,inactive,prepaid,2024-04-11,2025-04-11,2024-04-03,odette63,410h,Fès,online
7282,0237925920,inactive,postpaid,2023-09-05,2024-09-04,2023-08-20,umasson,19h,Kenitra,offline
7283,0276776628,suspended,postpaid,2023-07-15,2024-07-14,2023-06-15,laetitiabousquet,396h,Agadir,offline
7284,+33477930601,active,postpaid,2024-11-17,2025-11-17,2024-10-19,philippephilippe,448h,Fès,offline
7285,+33(0)468492513,suspended,prepaid,2023-06-17,2024-06-16,2023-05-24,cbailly,169h,Rabat,online
7286,0390449847,inactive,postpaid,2024-10-12,2025-10-12,2024-10-06,sabinevincent,214h,Kenitra,online
7287,+33(0)659809837,suspended,postpaid,2024-08-01,2025-08-01,2024-07-29,marionsebastien,412h,Agadir,online
7288,0384720694,active,postpaid,2024-03-27,2025-03-27,2024-02-28,dialloantoinette,301h,Marrakech,offline
7289,0554861638,suspended,postpaid,2024-10-26,2025-10-26,2024-10-07,mailletlaetitia,167h,Marrakech,online
7290,+33466824998,suspended,postpaid,2023-11-28,2024-11-27,2023-11-02,fouquetmarc,254h,Fès,online
7291,0285750482,active,prepaid,2023-05-22,2024-05-21,2023-05-17,susandelmas,340h,Agadir,offline
7292,0540147821,inactive,prepaid,2025-01-27,2026-01-27,2025-01-25,susanne97,30h,Fès,online
7293,+33790534928,suspended,prepaid,2025-02-21,2026-02-21,2025-02-10,jsamson,481h,Marrakech,offline
7294,+33383453562,inactive,postpaid,2023-09-06,2024-09-05,2023-09-01,kdeschamps,240h,Agadir,online
7295,0473422436,suspended,postpaid,2025-02-24,2026-02-24,2025-01-28,da-costaelodie,35h,Tanger,offline
7296,0475238978,suspended,prepaid,2024-10-20,2025-10-20,2024-10-07,laetitia92,170h,Marrakech,offline
7297,+33532867103,active,postpaid,2023-04-28,2024-04-27,2023-04-14,lverdier,66h,Oujda,online
7298,+33(0)176660277,inactive,prepaid,2024-10-20,2025-10-20,2024-10-19,bgallet,261h,Agadir,online
7299,+33(0)612986922,inactive,prepaid,2023-12-25,2024-12-24,2023-12-24,constance69,104h,Fès,offline
7300,0254637462,active,postpaid,2024-06-14,2025-06-14,2024-06-11,charlesmaury,269h,Kenitra,online
7301,0160986119,active,prepaid,2024-09-25,2025-09-25,2024-09-10,arthurlejeune,333h,Oujda,offline
7302,+33(0)473117240,active,prepaid,2024-11-01,2025-11-01,2024-10-12,vlopes,354h,Casablanca,offline
7303,0516164687,suspended,prepaid,2024-07-15,2025-07-15,2024-07-11,nathalievoisin,246h,Rabat,offline
7304,+33(0)415276288,active,prepaid,2024-06-29,2025-06-29,2024-06-27,mmorel,424h,Tanger,online
7305,0659883053,inactive,postpaid,2025-02-22,2026-02-22,2025-02-05,epaul,144h,Rabat,offline
7306,0490394013,inactive,postpaid,2024-07-01,2025-07-01,2024-06-23,josephinehenry,27h,Marrakech,online
7307,0653946984,suspended,prepaid,2024-03-30,2025-03-30,2024-03-09,michellegay,44h,Tanger,offline
7308,0139063098,suspended,prepaid,2024-10-02,2025-10-02,2024-09-02,wmarques,374h,Marrakech,online
7309,0388755116,suspended,prepaid,2025-01-20,2026-01-20,2025-01-18,opons,476h,Oujda,offline
7310,0533068137,suspended,postpaid,2023-11-10,2024-11-09,2023-10-17,tgrondin,255h,Kenitra,offline
7311,0250584160,active,postpaid,2025-01-21,2026-01-21,2025-01-06,marceltecher,175h,Kenitra,offline
7312,0256143585,inactive,postpaid,2023-06-13,2024-06-12,2023-06-03,philippine88,152h,Agadir,online
7313,+33661923416,inactive,prepaid,2025-04-16,2026-04-16,2025-04-09,pcosta,314h,Agadir,offline
7314,+33468506324,inactive,prepaid,2025-01-31,2026-01-31,2025-01-24,elisabeth63,55h,Casablanca,online
7315,0256111280,suspended,prepaid,2024-02-08,2025-02-07,2024-01-26,torresgabrielle,293h,Agadir,offline
7316,+33231108637,active,prepaid,2024-08-12,2025-08-12,2024-08-05,anais82,275h,Marrakech,online
7317,0422672896,active,prepaid,2025-03-03,2026-03-03,2025-02-08,marinethibault,334h,Rabat,online
7318,+33(0)364046578,suspended,prepaid,2023-06-23,2024-06-22,2023-06-11,nathalie40,159h,Agadir,offline
7319,0484170305,active,postpaid,2025-02-11,2026-02-11,2025-01-18,bouchetamelie,11h,Marrakech,offline
7320,+33(0)385271145,active,postpaid,2023-11-25,2024-11-24,2023-11-16,dos-santosveronique,70h,Oujda,online
7321,0482660034,inactive,postpaid,2025-02-28,2026-02-28,2025-02-15,valerieboutin,367h,Rabat,offline
7322,+33229996460,active,postpaid,2025-01-20,2026-01-20,2024-12-30,patricia69,156h,Kenitra,offline
7323,0144376669,active,postpaid,2024-11-01,2025-11-01,2024-10-26,benoit03,491h,Fès,online
7324,+33160689458,inactive,prepaid,2023-07-17,2024-07-16,2023-06-23,emilie25,232h,Kenitra,online
7325,0327156620,active,postpaid,2024-02-10,2025-02-09,2024-02-08,hoaraucorinne,27h,Oujda,offline
7326,0179412167,inactive,prepaid,2024-08-10,2025-08-10,2024-07-14,pereiralouise,176h,Marrakech,online
7327,0545549859,active,postpaid,2024-07-31,2025-07-31,2024-07-25,alexandre03,259h,Tanger,offline
7328,+33219222363,active,prepaid,2025-03-18,2026-03-18,2025-03-03,victoire85,191h,Marrakech,offline
7329,0221123950,suspended,prepaid,2024-12-26,2025-12-26,2024-12-09,marc40,302h,Fès,offline
7330,0173627953,inactive,postpaid,2024-11-22,2025-11-22,2024-11-19,olliviergabrielle,319h,Rabat,offline
7331,0631837798,inactive,postpaid,2024-05-06,2025-05-06,2024-04-25,nbonneau,152h,Oujda,offline
7332,+33(0)555204398,inactive,prepaid,2023-05-03,2024-05-02,2023-04-08,zlaroche,121h,Casablanca,online
7333,0141446575,active,postpaid,2024-03-17,2025-03-17,2024-03-08,xcharles,86h,Fès,online
7334,0487181287,suspended,postpaid,2023-08-18,2024-08-17,2023-07-20,vdelattre,253h,Agadir,offline
7335,+33362177450,inactive,prepaid,2023-06-09,2024-06-08,2023-05-31,claude62,403h,Rabat,offline
7336,+33(0)329236113,inactive,postpaid,2024-12-01,2025-12-01,2024-11-06,daniel35,391h,Casablanca,online
7337,+33(0)695019557,suspended,postpaid,2024-09-13,2025-09-13,2024-08-15,yrocher,192h,Kenitra,online
7338,+33320323380,suspended,prepaid,2023-10-03,2024-10-02,2023-09-09,grenierarnaude,216h,Kenitra,online
7339,0327696280,suspended,postpaid,2024-01-30,2025-01-29,2024-01-05,evrardaurore,462h,Casablanca,online
7340,0480654273,suspended,prepaid,2024-03-28,2025-03-28,2024-02-27,xavier22,29h,Fès,online
7341,+33(0)607971543,inactive,prepaid,2023-12-26,2024-12-25,2023-12-11,gonzalezadrien,424h,Kenitra,online
7342,+33427173023,suspended,postpaid,2024-03-29,2025-03-29,2024-03-20,jeanblanc,21h,Tanger,online
7343,0587348615,active,prepaid,2024-10-26,2025-10-26,2024-10-12,sguyot,339h,Fès,online
7344,0637396366,inactive,prepaid,2024-03-15,2025-03-15,2024-02-20,rogerconstance,410h,Rabat,offline
7345,+33(0)371801920,inactive,postpaid,2023-10-03,2024-10-02,2023-09-04,arnaude48,246h,Agadir,online
7346,0375896685,inactive,postpaid,2024-03-26,2025-03-26,2024-03-10,remy38,331h,Marrakech,online
7347,0641481591,active,postpaid,2024-02-08,2025-02-07,2024-01-11,martin21,250h,Agadir,online
7348,+33130588486,suspended,prepaid,2025-01-06,2026-01-06,2024-12-25,dblanchet,216h,Oujda,online
7349,0355981639,inactive,postpaid,2024-11-10,2025-11-10,2024-10-29,groche,56h,Agadir,offline
7350,+33(0)422468277,inactive,postpaid,2023-07-12,2024-07-11,2023-06-15,christinebonnet,41h,Oujda,offline
7351,0327959487,suspended,postpaid,2025-02-25,2026-02-25,2025-02-07,xtorres,22h,Tanger,offline
7352,0310446760,suspended,prepaid,2023-11-10,2024-11-09,2023-10-11,clairecarlier,198h,Fès,offline
7353,+33517669478,active,postpaid,2024-09-09,2025-09-09,2024-08-19,christophe94,291h,Agadir,offline
7354,+33(0)329304678,suspended,postpaid,2024-02-10,2025-02-09,2024-02-06,xrodrigues,59h,Rabat,online
7355,0382754509,suspended,postpaid,2024-04-14,2025-04-14,2024-04-07,gilbert11,212h,Tanger,online
7356,0147148624,inactive,postpaid,2023-04-19,2024-04-18,2023-04-14,ilemoine,476h,Rabat,online
7357,0176499202,inactive,postpaid,2023-08-12,2024-08-11,2023-07-31,cdupont,34h,Marrakech,online
7358,+33(0)356867670,suspended,postpaid,2024-04-27,2025-04-27,2024-04-22,navarrojoseph,462h,Kenitra,offline
7359,0634226248,suspended,postpaid,2023-07-30,2024-07-29,2023-07-12,frederiquehuet,296h,Kenitra,offline
7360,0499994875,inactive,postpaid,2024-07-23,2025-07-23,2024-07-06,foucherjacqueline,378h,Tanger,online
7361,+33156872869,inactive,prepaid,2023-07-25,2024-07-24,2023-07-06,celine92,29h,Agadir,online
7362,+33498367628,suspended,prepaid,2025-01-12,2026-01-12,2024-12-27,helene08,133h,Tanger,offline
7363,0558877903,active,prepaid,2023-12-23,2024-12-22,2023-12-04,guillaume77,390h,Agadir,online
7364,+33(0)223108895,inactive,prepaid,2024-02-27,2025-02-26,2024-02-13,perriercecile,120h,Casablanca,online
7365,+33(0)240961267,inactive,postpaid,2025-03-18,2026-03-18,2025-03-13,xduval,207h,Casablanca,online
7366,+33(0)762940373,inactive,prepaid,2024-04-24,2025-04-24,2024-04-08,flaunay,498h,Rabat,online
7367,+33(0)430236540,suspended,postpaid,2024-08-13,2025-08-13,2024-07-25,morvansabine,124h,Kenitra,online
7368,+33247816458,suspended,postpaid,2024-07-30,2025-07-30,2024-07-03,nicole11,341h,Agadir,online
7369,+33(0)605435097,inactive,prepaid,2024-10-11,2025-10-11,2024-09-15,jpineau,215h,Marrakech,online
7370,+33389971831,active,postpaid,2025-04-13,2026-04-13,2025-04-06,royerisaac,96h,Agadir,offline
7371,+33470329629,active,postpaid,2025-01-18,2026-01-18,2025-01-02,adrienneletellier,251h,Kenitra,offline
7372,+33368241868,suspended,postpaid,2023-06-21,2024-06-20,2023-06-08,huguespereira,85h,Fès,online
7373,+33482418280,inactive,prepaid,2024-03-17,2025-03-17,2024-03-16,gbonneau,429h,Casablanca,online
7374,0245532658,suspended,prepaid,2024-03-08,2025-03-08,2024-02-09,michelleleroux,240h,Tanger,online
7375,0635718621,active,postpaid,2023-07-31,2024-07-30,2023-07-24,hchevallier,392h,Marrakech,offline
7376,+33173523272,suspended,postpaid,2023-11-05,2024-11-04,2023-10-26,matthieugros,105h,Agadir,online
7377,0219077467,suspended,prepaid,2023-11-21,2024-11-20,2023-10-30,capucine91,402h,Agadir,offline
7378,+33(0)517992534,active,prepaid,2023-06-30,2024-06-29,2023-06-27,suzannepoirier,6h,Tanger,online
7379,+33469022718,inactive,postpaid,2024-07-28,2025-07-28,2024-07-06,sabine58,258h,Oujda,online
7380,0519776912,active,postpaid,2024-09-29,2025-09-29,2024-09-07,theodorehamel,102h,Rabat,online
7381,+33339329964,suspended,prepaid,2023-08-23,2024-08-22,2023-08-19,pgaudin,257h,Rabat,offline
7382,0519717511,suspended,prepaid,2025-02-21,2026-02-21,2025-02-05,ipotier,414h,Tanger,offline
7383,+33478794500,inactive,postpaid,2024-03-05,2025-03-05,2024-02-20,marthefernandez,117h,Oujda,offline
7384,0499410447,active,prepaid,2025-03-19,2026-03-19,2025-03-03,reneeramos,332h,Tanger,online
7385,0375772618,inactive,postpaid,2025-01-20,2026-01-20,2025-01-06,jeanne51,172h,Casablanca,online
7386,0176476423,suspended,postpaid,2024-10-24,2025-10-24,2024-10-17,qrenard,312h,Casablanca,online
7387,+33(0)497112066,suspended,postpaid,2025-03-21,2026-03-21,2025-02-27,gabrielalbert,15h,Tanger,offline
7388,+33296331674,active,postpaid,2023-12-08,2024-12-07,2023-11-26,aroy,324h,Tanger,online
7389,0476561717,active,prepaid,2025-01-10,2026-01-10,2024-12-19,catherine53,363h,Fès,offline
7390,+33143905923,suspended,postpaid,2023-07-07,2024-07-06,2023-07-02,alexandre47,487h,Agadir,offline
7391,0142714408,active,postpaid,2023-05-07,2024-05-06,2023-04-22,zphilippe,24h,Tanger,online
7392,0355421699,inactive,postpaid,2025-02-05,2026-02-05,2025-01-24,vpires,284h,Casablanca,offline
7393,+33699549052,active,prepaid,2024-10-15,2025-10-15,2024-09-19,margaretmathieu,358h,Oujda,offline
7394,0244979062,inactive,postpaid,2025-01-06,2026-01-06,2025-01-01,coulonelisabeth,407h,Rabat,offline
7395,+33219231577,suspended,prepaid,2024-07-23,2025-07-23,2024-07-17,frederique78,259h,Marrakech,online
7396,0380550759,suspended,prepaid,2024-09-19,2025-09-19,2024-08-20,louise24,167h,Rabat,offline
7397,0553113220,inactive,postpaid,2023-08-09,2024-08-08,2023-07-21,benardoceane,254h,Oujda,offline
7398,0652240948,active,prepaid,2023-09-04,2024-09-03,2023-08-16,pgilles,204h,Rabat,offline
